CHIAVE,ID_NOTA,ELEMENTO_IT,ATTIVITA_IT,COMBO_DIRETTA_IT,COMBO_PARLATA_IT,ATECO2025,IT_INDEX_CLEAN
,32581.0,bestiame [farm animals],presa in pensione [boarding],"bestiame, presa in pensione",presa in pensione del bestiame,01.62.09,"bestiame, presa in pensione"
,29644.0,litio da salamoia [lithium from brine],processi di estrazione per produrre [extraction processes to produce],"litio da salamoia, processi di estrazione per produrre",processi di estrazione per produrre di litio da salamoia,08.91.00,"litio da salamoia, processi di estrazione per produrre"
,34347.0,pesciolini [fingerlings],produzione [culture],"pesciolini, produzione",produzione di pesciolini,03.21.09,"pesciolini, produzione"
,29865.0,piante per la produzione di bevande [beverage crops],produzione [growing],"piante per la produzione di bevande, produzione",coltivazione di piante per la produzione di bevande,01.27.00,"piante per la produzione di bevande, produzione"
,29865.0,piante per la preparazione di bevande [beverage crops],produzione [growing],"piante per la preparazione di bevande, produzione",coltivazione di piante per la preparazione di bevande,01.27.00,"piante per la preparazione di bevande, produzione"
,32641.0,piante per la produzione di caffè [coffee crops],produzione [growing],"piante per la produzione di caffè, produzione",coltivazione di piante per la produzione di caffè,01.27.00,"piante per la produzione di caffè, produzione"
,32642.0,piante per la produzione di tè [tea crops],produzione [growing],"piante per la produzione di tè, produzione",coltivazione di piante per la produzione di tè,01.27.00,"piante per la produzione di tè, produzione"
,32643.0,piante per la produzione di matè [maté crops],produzione [growing],"piante per la produzione di matè, produzione",coltivazione di piante per la produzione di matè,01.27.00,"piante per la produzione di matè, produzione"
,32644.0,piante per la produzione di cacao [cocoa crops],produzione [growing],"piante per la produzione di cacao, produzione",coltivazione di piante per la produzione di cacao,01.27.00,"piante per la produzione di cacao, produzione"
,32641.0,piante per la preparazione di caffè [coffee crops],produzione [growing],"piante per la preparazione di caffè, produzione",coltivazione di piante per la preparazione di caffè,01.27.00,"piante per la preparazione di caffè, produzione"
,32642.0,piante per la preparazione di tè [tea crops],produzione [growing],"piante per la preparazione di tè, produzione",coltivazione di piante per la preparazione di tè,01.27.00,"piante per la preparazione di tè, produzione"
,32643.0,piante per la preparazione di matè [maté crops],produzione [growing],"piante per la preparazione di matè, produzione",coltivazione di piante per la preparazione di matè,01.27.00,"piante per la preparazione di matè, produzione"
,32644.0,piante per la preparazione di cacao [cocoa crops],produzione [growing],"piante per la preparazione di cacao, produzione",coltivazione di piante per la preparazione di cacao,01.27.00,"piante per la preparazione di cacao, produzione"
,32641.0,piante di caffè [coffee crops],produzione [growing],"piante di caffè, produzione",coltivazione di piante di caffè,01.27.00,"piante di caffè, produzione"
,32642.0,piante di tè [tea crops],produzione [growing],"piante di tè, produzione",coltivazione di piante di tè,01.27.00,"piante di tè, produzione"
,32643.0,piante di matè [maté crops],produzione [growing],"piante di matè, produzione",coltivazione di piante di matè,01.27.00,"piante di matè, produzione"
,32644.0,piante di cacao [cocoa crops],produzione [growing],"piante di cacao, produzione",coltivazione di piante di cacao,01.27.00,"piante di cacao, produzione"
499.0,28401.0,ossido di uranio [yellowcake],produzione [manufacture],"ossido di uranio, produzione",produzione di ossido di uranio,07.21.00,"ossido di uranio, produzione"
499.0,28401.0,yellowcake [yellowcake],produzione [manufacture],"yellowcake, produzione",produzione di yellowcake,07.21.00,"yellowcake, produzione"
,15757.0,bevande alcoliche distillate [distilled potable alcoholic beverages],produzione [manufacture],"bevande alcoliche distillate, produzione",produzione di bevande alcoliche distillate,11.01.00,"bevande alcoliche distillate, produzione"
,15757.0,whisky [whisky],produzione [manufacture],"whisky, produzione",produzione di whisky,11.01.00,"whisky, produzione"
,15757.0,brandy [brandy],produzione [manufacture],"brandy, produzione",produzione di brandy,11.01.00,"brandy, produzione"
,15757.0,gin [gin],produzione [manufacture],"gin, produzione",produzione di gin,11.01.00,"gin, produzione"
,15757.0,liquori [liqueurs],produzione [manufacture],"liquori, produzione",produzione di liquori,11.01.00,"liquori, produzione"
,20042.0,bevande con l'aggiunta di bevande alcoliche distillate [drinks mixed with distilled alcoholic beverages],produzione [manufacture],"bevande con l'aggiunta di bevande alcoliche distillate, produzione",produzione di bevande con l'aggiunta di bevande alcoliche distillate,11.01.00,"bevande con aggiunta di bevande alcoliche distillate, produzione"
,16839.0,vino da uve fresche [wine of fresh grapes],produzione [manufacture],"vino da uve fresche, produzione",produzione di vino da uve fresche,11.02.10,"vino da uve fresche, produzione"
,36055.0,vini da tavola [table wine],produzione [manufacture],"vini da tavola, produzione",produzione di vini da tavola,11.02.10,"vini da tavola, produzione"
,36056.0,vini di qualità prodotti in regioni determinate [quality wines produced in specified regions],produzione [manufacture],"vini di qualità prodotti in regioni determinate, produzione",produzione di vini di qualità prodotti in regioni determinate,11.02.10,"vini di qualità prodotti in regioni determinate, produzione"
,17915.0,vino spumante [sparkling wine],produzione [manufacture],"vino spumante, produzione",produzione di vino spumante,11.02.20,"vino spumante, produzione"
,15758.0,vini liquorosi [fortified wines],produzione [manufacture],"vini liquorosi, produzione",produzione di vini liquorosi (fortificati),11.02.20,"vini liquorosi, produzione"
,15758.0,vini fortificati [fortified wines],produzione [manufacture],"vini fortificati, produzione",produzione di vini liquorosi (fortificati),11.02.20,"vini fortificati, produzione"
,16840.0,vini da mosto di uva concentrato [wine from concentrated grape must],produzione [manufacture],"vini da mosto di uva concentrato, produzione",produzione di vini da mosto di uva concentrato,11.02.20,"vini da mosto di uva concentrato, produzione"
,17916.0,vino a basso contenuto alcolico [low alcohol wine],produzione [manufacture],"vino a basso contenuto alcolico, produzione",produzione di vino a basso contenuto alcolico,11.02.20,"vino a basso contenuto alcolico, produzione"
,17916.0,vino analcolico [non-alcoholic wine],produzione [manufacture],"vino analcolico, produzione",produzione di vino analcolico,11.02.20,"vino analcolico, produzione"
,17917.0,bevande alcoliche fermentate ma non distillate [fermented but not distilled alcoholic beverages],produzione [manufacture],"bevande alcoliche fermentate ma non distillate, produzione",produzione di bevande alcoliche fermentate ma non distillate,11.03.00,"bevande alcoliche fermentate ma non distillate, produzione"
,17917.0,idromele [mead],produzione [manufacture],"idromele, produzione",produzione di idromele,11.03.00,"idromele, produzione"
,17917.0,sakè [sake],produzione [manufacture],"sakè, produzione",produzione di sakè,11.03.00,"sakè, produzione"
,17917.0,sidro [cider],produzione [manufacture],"sidro, produzione",produzione di sidro,11.03.00,"sidro, produzione"
,17917.0,sidro di pere [perry],produzione [manufacture],"sidro di pere, produzione",produzione di sidro di pere,11.03.00,"sidro di pere, produzione"
,17917.0,altri vini a base di frutta [other fruit wines],produzione [manufacture],"altri vini a base di frutta, produzione",produzione di altri vini a base di frutta,11.03.00,"altri vini a base di frutta, produzione"
,17917.0,vini a base di frutta [fruit wines],produzione [manufacture],"vini a base di frutta, produzione",produzione di vini a base di frutta,11.03.00,"vini a base di frutta, produzione"
,29030.0,vini da uva passa [wine from raisins],produzione [manufacture],"vini da uva passa, produzione",produzione di vini da uva passa,11.03.00,"vini da uva passa, produzione"
,29030.0,vini passiti [wine from raisins],produzione [manufacture],"vini passiti, produzione",produzione di vini passiti,11.03.00,"vini passiti, produzione"
,29032.0,miscele di bevande fermentate e bevande analcoliche n.c.a. [mixtures of fermented beverages and non-alcoholic beverages n.e.c.],produzione [manufacture],"miscele di bevande fermentate e bevande analcoliche n.c.a., produzione",produzione di miscele di bevande fermentate e bevande analcoliche n.c.a.,11.03.00,"miscele di bevande fermentate e bevande analcoliche n.c.a., produzione"
,29032.0,miscele di bevande fermentate e bevande analcoliche [mixtures of fermented beverages and non-alcoholic beverages],produzione [manufacture],"miscele di bevande fermentate e bevande analcoliche, produzione",produzione di miscele di bevande fermentate e bevande analcoliche,11.03.00,"miscele di bevande fermentate e bevande analcoliche, produzione"
,30068.0,kefir di frutta [fruit kefir],produzione [manufacture],"kefir di frutta, produzione",produzione di kefir di frutta,11.03.00,"kefir di frutta, produzione"
,30068.0,kefir di acqua [water kefir],produzione [manufacture],"kefir di acqua, produzione",produzione di kefir di acqua,11.03.00,"kefir di acqua, produzione"
,29044.0,vini aromatizzati da uve fresche arricchiti di sostanze aromatiche [aromatised wine of fresh grapes flavoured with aromatic substances],produzione [manufacture],"vini aromatizzati da uve fresche arricchiti di sostanze aromatiche, produzione",produzione di vini aromatizzati da uve fresche arricchiti di sostanze aromatiche,11.04.00,"vini aromatizzati da uve fresche arricchiti di sostanze aromatiche, produzione"
,29044.0,vermut [vermouth],produzione [manufacture],"vermut, produzione",produzione di vermut,11.04.00,"vermut, produzione"
,14624.0,liquori al malto [malt liquors],produzione [manufacture],"liquori al malto, produzione",produzione di liquori al malto,11.05.00,"liquori al malto, produzione"
,14624.0,birra [beer],produzione [manufacture],"birra, produzione",produzione di birra,11.05.00,"birra, produzione"
,14624.0,birra ale [ale],produzione [manufacture],"birra ale, produzione",produzione di birra ale,11.05.00,"birra ale, produzione"
,14624.0,birra porter [porter],produzione [manufacture],"birra porter, produzione",produzione di birra porter,11.05.00,"birra porter, produzione"
,14624.0,birra stout [stout],produzione [manufacture],"birra stout, produzione",produzione di birra stout,11.05.00,"birra stout, produzione"
,14624.0,birra con qualsiasi grado di fermentazione [beer],produzione [manufacture],"birra con qualsiasi grado di fermentazione, produzione",produzione di birra con qualsiasi grado di fermentazione,11.05.00,"birra con qualsiasi grado di fermentazione, produzione"
,16841.0,birra a basso contenuto alcolico [low alcohol beer],produzione [manufacture],"birra a basso contenuto alcolico, produzione",produzione di birra a basso contenuto alcolico,11.05.00,"birra a basso contenuto alcolico, produzione"
,16841.0,birra analcolica [non-alcoholic beer],produzione [manufacture],"birra analcolica, produzione",produzione di birra analcolica,11.05.00,"birra analcolica, produzione"
,29051.0,malto da orzo [malt from barley],produzione [manufacture],"malto da orzo, produzione",produzione di malto da orzo,11.06.00,"malto da orzo, produzione"
,29051.0,malo da frumento [malt from wheat],produzione [manufacture],"malo da frumento, produzione",produzione di malto da frumento,11.06.00,"malo da frumento, produzione"
,29051.0,malto da altri cereali [malt from other grains],produzione [manufacture],"malto da altri cereali, produzione",produzione di malto da altri cereali,11.06.00,"malto da altri cereali, produzione"
,29057.0,bevande analcoliche (esclusa birra analcolica) [non-alcoholic beverages (except non-alcoholic beer)],produzione [manufacture],"bevande analcoliche (esclusa birra analcolica), produzione",produzione di bevande analcoliche (esclusa birra analcolica),11.07.01,bevande analcoliche (
,29057.0,bevande analcoliche (escluso vino analcolico) [non-alcoholic beverages (except non-alcoholic wine)],produzione [manufacture],"bevande analcoliche (escluso vino analcolico), produzione",produzione di bevande analcoliche (escluso vino analcolico),11.07.01,bevande analcoliche (
,29057.0,bevande analcoliche (esclusa birra analcolica e vino analcolico) [non-alcoholic beverages (except non-alcoholic beer and non-alcoholic wine)],produzione [manufacture],"bevande analcoliche (esclusa birra analcolica e vino analcolico), produzione",produzione di bevande analcoliche (esclusa birra analcolica e vino analcolico),11.07.01,bevande analcoliche (
,29058.0,bibite analcoliche [soft drinks],produzione [manufacture],"bibite analcoliche, produzione",produzione di bibite analcoliche,11.07.01,"bibite analcoliche, produzione"
,29058.0,bevande analcoliche [soft drinks],produzione [manufacture],"bevande analcoliche, produzione",produzione di bevande analcoliche,11.07.01,"bevande analcoliche, produzione"
,29058.0,bibite analcoliche aromatizzate [non-alcoholic flavoured waters],produzione [manufacture],"bibite analcoliche aromatizzate, produzione",produzione di bibite analcoliche aromatizzate,11.07.01,"bibite analcoliche aromatizzate, produzione"
